latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.28463,-104.94087,350.66,3.39,1.74,2022-04-22,2055,A,95,6.1NRT,297.44,308.62,D
36.23242,-104.98438,328.63,3.37,1.73,2022-04-22,2055,A,66,6.1NRT,299.16,105.18,D
36.26554,-104.94852,359.85,3.39,1.74,2022-04-22,2055,A,99,6.1NRT,300.34,439.22,D
36.28109,-104.94989,372.73,3.39,1.74,2022-04-22,2055,A,100,6.1NRT,299.75,677.08,D
36.29667,-104.95104,352.44,3.39,1.74,2022-04-22,2055,A,96,6.1NRT,297.57,325.64,D
36.29218,-105.03089,339.71,3.35,1.73,2022-04-22,2055,A,88,6.1NRT,295.01,214.32,D
36.31449,-104.91238,344.25,3.41,1.74,2022-04-22,2055,A,89,6.1NRT,296.38,230.6,D
36.31227,-104.95162,405.73,3.39,1.74,2022-04-22,2055,A,100,6.1NRT,309.95,1625.93,D
36.30986,-104.99384,360.67,3.37,1.73,2022-04-22,2055,A,100,6.1NRT,299.81,456.05,D
36.30762,-105.03292,366.47,3.35,1.73,2022-04-22,2055,A,100,6.1NRT,297.52,579,D
36.3302,-104.91183,343.96,3.41,1.74,2022-04-22,2055,A,80,6.1NRT,294.47,237.86,D
36.32793,-104.95129,421.12,3.39,1.74,2022-04-22,2055,A,94,6.1NRT,307.17,2327.25,D
36.32543,-104.99424,393.66,3.37,1.73,2022-04-22,2055,A,100,6.1NRT,302.78,1216.66,D
36.3231,-105.03429,363.81,3.35,1.73,2022-04-22,2055,A,100,6.1NRT,295.59,536.44,D
36.3436,-104.95096,429.96,3.39,1.74,2022-04-22,2055,A,94,6.1NRT,303.98,2795.07,D
36.34108,-104.99355,475.85,3.37,1.73,2022-04-22,2055,A,100,6.1NRT,316.66,6421.99,D
36.33852,-105.03646,400.9,3.35,1.73,2022-04-22,2055,A,100,6.1NRT,297.22,1465.08,D
36.35919,-104.95184,399.97,3.39,1.74,2022-04-22,2055,A,94,6.1NRT,293.48,1429.42,D
36.35674,-104.99267,398.51,3.37,1.73,2022-04-22,2055,A,100,6.1NRT,295.19,1376.55,D
36.32417,-104.91631,353.56,3.41,1.74,2022-04-22,2055,A,97,6.1NRT,295.81,360.25,D
36.32209,-104.95704,407.47,3.39,1.74,2022-04-22,2055,A,100,6.1NRT,312.38,1720.29,D
36.31992,-104.99895,364.37,3.37,1.73,2022-04-22,2055,A,100,6.1NRT,300.01,537.52,D
36.31787,-105.03841,342.77,3.35,1.73,2022-04-22,2055,A,91,6.1NRT,294.8,259.67,D
36.33987,-104.9159,342.17,3.41,1.74,2022-04-22,2055,A,79,6.1NRT,292.65,218.91,D
36.33775,-104.95649,437.66,3.39,1.74,2022-04-22,2055,A,94,6.1NRT,305.71,3278.61,D
36.3355,-104.9992,473.41,3.37,1.73,2022-04-22,2055,A,100,6.1NRT,314.64,6177.46,D
36.33331,-105.04055,378.16,3.35,1.73,2022-04-22,2055,A,100,6.1NRT,296.39,818.14,D
36.3534,-104.95621,426.89,3.39,1.74,2022-04-22,2055,A,94,6.1NRT,299.24,2634.69,D
36.35115,-104.99814,422.41,3.37,1.73,2022-04-22,2055,A,100,6.1NRT,301.78,2390.03,D
36.34873,-105.04295,336.99,3.35,1.73,2022-04-22,2055,A,88,6.1NRT,290.46,196.29,D
36.36898,-104.95722,326.33,3.39,1.74,2022-04-22,2055,A,74,6.1NRT,288.24,110.3,D
36.36677,-104.99785,319.63,3.37,1.73,2022-04-22,2055,A,62,6.1NRT,290.1,73.72,D
36.65742,-103.3648,325.26,4.31,1.92,2022-04-22,2055,A,78,6.1NRT,302.27,103.47,D
36.65535,-103.41341,320.91,4.28,1.91,2022-04-22,2055,A,61,6.1NRT,302.59,65.72,D
36.67467,-103.3652,330.95,4.31,1.92,2022-04-22,2055,A,83,6.1NRT,301.12,161.04,D
36.67253,-103.41418,321.34,4.28,1.91,2022-04-22,2055,A,67,6.1NRT,302.23,69.67,D
36.66115,-103.37354,331,4.31,1.92,2022-04-22,2055,A,84,6.1NRT,302.51,155.07,D
36.67839,-103.37415,324.89,4.31,1.92,2022-04-22,2055,A,78,6.1NRT,300.69,100.3,D
36.30065,-121.23495,310.63,1.57,1.23,2022-04-22,2057,A,51,6.1NRT,296.28,9.54,D
38.8354,-121.9588,316.14,1.52,1.22,2022-04-22,2057,A,58,6.1NRT,297.02,17.66,D
45.14734,-122.58613,302.99,1.22,1.1,2022-04-22,2059,A,24,6.1NRT,287.82,5.68,D
46.00309,-118.37869,314.68,1,1,2022-04-22,2059,A,69,6.1NRT,297.25,8.29,D
46.01194,-118.38129,312.23,1,1,2022-04-22,2059,A,49,6.1NRT,298.62,5.86,D
46.13485,-118.88097,318.09,1,1,2022-04-22,2059,A,68,6.1NRT,296.77,10.64,D
46.44238,-120.52443,319.24,1.03,1.01,2022-04-22,2059,A,78,6.1NRT,302.69,10.25,D
47.57221,-122.37121,308.48,1.11,1.05,2022-04-22,2059,A,58,6.1NRT,290.98,6.27,D
35.79974,-103.79982,306.37,1.27,1.12,2022-04-23,0436,T,41,6.1NRT,287.66,10.6,N
35.79741,-103.81297,331.46,1.28,1.12,2022-04-23,0436,T,100,6.1NRT,289,44.88,N
35.864,-103.84579,304.25,1.28,1.12,2022-04-23,0436,T,25,6.1NRT,285.93,9.48,N
35.86531,-103.83752,303.77,1.28,1.12,2022-04-23,0436,T,29,6.1NRT,286.11,9.13,N
35.89974,-103.81805,305.19,1.27,1.12,2022-04-23,0436,T,40,6.1NRT,286.8,10.03,N
35.9096,-103.82066,314.15,1.27,1.12,2022-04-23,0436,T,64,6.1NRT,286.87,17.93,N
35.93665,-103.78373,330.46,1.26,1.12,2022-04-23,0436,T,78,6.1NRT,288.32,39.25,N
35.96103,-103.76162,316.17,1.26,1.12,2022-04-23,0436,T,72,6.1NRT,286.14,20.08,N
35.95868,-103.77523,312.93,1.26,1.12,2022-04-23,0436,T,11,6.1NRT,285.24,15.64,N
35.99231,-103.76268,300.85,1.26,1.11,2022-04-23,0436,T,13,6.1NRT,284.99,7.14,N
35.99001,-103.77575,300.3,1.26,1.12,2022-04-23,0436,T,9,6.1NRT,284.13,6.88,N
35.76959,-105.34642,339.33,1.55,1.23,2022-04-23,0436,T,100,6.1NRT,281.36,84.35,N
35.76654,-105.36275,342.88,1.55,1.23,2022-04-23,0436,T,100,6.1NRT,282.66,95.92,N
35.76054,-105.39483,325.55,1.56,1.23,2022-04-23,0436,T,70,6.1NRT,282.66,48.62,N
35.74845,-105.45926,313.94,1.57,1.24,2022-04-23,0436,T,7,6.1NRT,273.12,25.69,N
35.77728,-105.36586,328.74,1.55,1.23,2022-04-23,0436,T,55,6.1NRT,283.79,52.95,N
35.77109,-105.35239,347.89,1.55,1.23,2022-04-23,0436,T,100,6.1NRT,283.7,111.78,N
35.76797,-105.36859,330.09,1.55,1.23,2022-04-23,0436,T,65,6.1NRT,282.96,55.99,N
35.76183,-105.40041,325.86,1.56,1.23,2022-04-23,0436,T,30,6.1NRT,282.14,45.88,N
35.74949,-105.46434,320.22,1.57,1.24,2022-04-23,0436,T,54,6.1NRT,274.76,35.23,N
35.77872,-105.37166,325.16,1.55,1.23,2022-04-23,0436,T,0,6.1NRT,283.79,41.2,N
35.77258,-105.40363,321.31,1.56,1.23,2022-04-23,0436,T,57,6.1NRT,282.2,33.6,N
35.80199,-105.3091,319.43,1.54,1.22,2022-04-23,0436,T,99,6.1NRT,280.88,35.97,N
35.79886,-105.32555,322.28,1.54,1.22,2022-04-23,0436,T,95,6.1NRT,281.83,40.16,N
35.78335,-105.40669,327.72,1.56,1.23,2022-04-23,0436,T,76,6.1NRT,278.73,44.22,N
35.78031,-105.42258,340.16,1.56,1.23,2022-04-23,0436,T,100,6.1NRT,273.71,78.28,N
35.77732,-105.43815,338.22,1.57,1.23,2022-04-23,0436,T,100,6.1NRT,276.97,75.18,N
35.77416,-105.45466,326.5,1.57,1.23,2022-04-23,0436,T,89,6.1NRT,279.01,45.95,N
35.81577,-105.29597,303.7,1.53,1.22,2022-04-23,0436,T,44,6.1NRT,278.87,15.12,N
35.81269,-105.31223,335.09,1.54,1.22,2022-04-23,0436,T,100,6.1NRT,280.71,69.69,N
35.80965,-105.32819,361.3,1.54,1.22,2022-04-23,0436,T,100,6.1NRT,288.18,167.62,N
35.80651,-105.3447,350.37,1.54,1.22,2022-04-23,0436,T,100,6.1NRT,287.13,116.17,N
35.79107,-105.42578,385.35,1.56,1.23,2022-04-23,0436,T,100,6.1NRT,277.43,333.89,N
35.78817,-105.44093,397.13,1.57,1.23,2022-04-23,0436,T,100,6.1NRT,282.87,453.83,N
35.78506,-105.4572,325.08,1.57,1.23,2022-04-23,0436,T,51,6.1NRT,277,42.82,N
35.78188,-105.47386,315.78,1.57,1.24,2022-04-23,0436,T,38,6.1NRT,274.56,28.92,N
35.82651,-105.29878,377.03,1.53,1.22,2022-04-23,0436,T,100,6.1NRT,288.3,266.35,N
35.82339,-105.31526,351.03,1.54,1.22,2022-04-23,0436,T,100,6.1NRT,282.72,117.87,N
35.8203,-105.33158,315.37,1.54,1.22,2022-04-23,0436,T,50,6.1NRT,275.62,19.05,N
35.81727,-105.3476,322.82,1.54,1.22,2022-04-23,0436,T,100,6.1NRT,282.93,32.18,N
35.81411,-105.36429,319.53,1.55,1.23,2022-04-23,0436,T,95,6.1NRT,276.49,25.89,N
35.80478,-105.41344,334.72,1.56,1.23,2022-04-23,0436,T,100,6.1NRT,274.74,61.55,N
35.80166,-105.42985,360.68,1.56,1.23,2022-04-23,0436,T,100,6.1NRT,282.18,163.6,N
35.79879,-105.44493,348.35,1.57,1.23,2022-04-23,0436,T,98,6.1NRT,282.52,111.38,N
35.79589,-105.46011,323.96,1.57,1.23,2022-04-23,0436,T,73,6.1NRT,278.28,44.45,N
35.7927,-105.47688,326.13,1.57,1.24,2022-04-23,0436,T,94,6.1NRT,275.32,51.13,N
35.83722,-105.30173,379.34,1.53,1.22,2022-04-23,0436,T,100,6.1NRT,288.78,280.22,N
35.8341,-105.3183,354.14,1.54,1.22,2022-04-23,0436,T,100,6.1NRT,285.58,127.68,N
35.81546,-105.41698,341.42,1.56,1.23,2022-04-23,0436,T,100,6.1NRT,282.15,80.08,N
35.81245,-105.43286,337.76,1.56,1.23,2022-04-23,0436,T,90,6.1NRT,284.23,70.27,N
35.80947,-105.44857,324.67,1.57,1.23,2022-04-23,0436,T,0,6.1NRT,281.95,41.42,N
35.80665,-105.46343,325.79,1.57,1.23,2022-04-23,0436,T,87,6.1NRT,279.28,49.91,N
35.85111,-105.28771,352.59,1.53,1.22,2022-04-23,0436,T,100,6.1NRT,283.27,127.68,N
35.84793,-105.3047,351.01,1.53,1.22,2022-04-23,0436,T,99,6.1NRT,287.46,118.31,N
35.82315,-105.43642,320.36,1.56,1.23,2022-04-23,0436,T,0,6.1NRT,282.04,31.83,N
35.82021,-105.45194,335.5,1.57,1.23,2022-04-23,0436,T,67,6.1NRT,283,71.17,N
35.86182,-105.29058,321.01,1.53,1.22,2022-04-23,0436,T,0,6.1NRT,282.14,36.5,N
35.84002,-105.40713,316.94,1.55,1.23,2022-04-23,0436,T,37,6.1NRT,278.6,24.14,N
35.83392,-105.43953,323.72,1.56,1.23,2022-04-23,0436,T,0,6.1NRT,280.83,42.05,N
35.87537,-105.27822,331.33,1.53,1.22,2022-04-23,0436,T,70,6.1NRT,280.9,60.44,N
35.86633,-105.32686,317.08,1.54,1.22,2022-04-23,0436,T,36,6.1NRT,284.33,20.94,N
35.85702,-105.3768,322.69,1.55,1.23,2022-04-23,0436,T,0,6.1NRT,283.7,32.5,N
35.85397,-105.3931,344.03,1.55,1.23,2022-04-23,0436,T,94,6.1NRT,285.87,87.74,N
35.85091,-105.40947,346.51,1.55,1.23,2022-04-23,0436,T,89,6.1NRT,286.76,99.4,N
35.84776,-105.42635,325.03,1.56,1.23,2022-04-23,0436,T,0,6.1NRT,281.41,39.46,N
35.88902,-105.26524,306.58,1.52,1.22,2022-04-23,0436,T,24,6.1NRT,275.43,18.99,N
35.886,-105.28155,325.26,1.53,1.22,2022-04-23,0436,T,66,6.1NRT,283.37,47.89,N
35.88305,-105.29748,334.89,1.53,1.22,2022-04-23,0436,T,52,6.1NRT,286.45,68.05,N
35.88009,-105.31342,331.51,1.53,1.22,2022-04-23,0436,T,48,6.1NRT,284.29,55.42,N
35.87693,-105.33047,318.45,1.54,1.22,2022-04-23,0436,T,20,6.1NRT,279.03,28.4,N
35.86787,-105.37923,334.89,1.55,1.23,2022-04-23,0436,T,0,6.1NRT,286.24,58.94,N
35.86486,-105.39541,321.25,1.55,1.23,2022-04-23,0436,T,0,6.1NRT,283.66,24.98,N
35.86175,-105.41208,326.32,1.55,1.23,2022-04-23,0436,T,9,6.1NRT,278.59,43.72,N
35.88033,-105.26941,314.4,1.52,1.22,2022-04-23,0436,T,69,6.1NRT,277.03,29.52,N
35.87736,-105.28495,324.92,1.53,1.22,2022-04-23,0436,T,73,6.1NRT,282.35,47.08,N
35.86797,-105.33385,327.05,1.54,1.22,2022-04-23,0436,T,56,6.1NRT,283.69,45.25,N
35.85843,-105.38344,331.82,1.55,1.23,2022-04-23,0436,T,0,6.1NRT,285.61,49.64,N
35.85533,-105.39957,335.98,1.55,1.23,2022-04-23,0436,T,51,6.1NRT,285.9,64.63,N
35.8521,-105.41626,331.82,1.55,1.23,2022-04-23,0436,T,0,6.1NRT,284.07,56.25,N
35.84892,-105.43278,323.32,1.56,1.23,2022-04-23,0436,T,0,6.1NRT,278.83,36.84,N
35.89106,-105.2721,330.23,1.52,1.22,2022-04-23,0436,T,100,6.1NRT,281.42,60.73,N
35.88796,-105.28835,339.03,1.53,1.22,2022-04-23,0436,T,100,6.1NRT,285.7,83.83,N
35.88489,-105.30444,333.77,1.53,1.22,2022-04-23,0436,T,77,6.1NRT,284.82,66.61,N
35.88177,-105.32076,321.65,1.53,1.22,2022-04-23,0436,T,0,6.1NRT,280.28,36.25,N
35.8724,-105.36968,331.69,1.54,1.22,2022-04-23,0436,T,0,6.1NRT,280.78,51.03,N
35.86934,-105.38564,330.69,1.55,1.23,2022-04-23,0436,T,0,6.1NRT,284.68,48.22,N
35.90179,-105.27482,317.05,1.52,1.22,2022-04-23,0436,T,94,6.1NRT,278.39,35.45,N
35.89874,-105.29084,323.11,1.53,1.22,2022-04-23,0436,T,100,6.1NRT,279.72,45.8,N
35.89546,-105.30808,313.43,1.53,1.22,2022-04-23,0436,T,76,6.1NRT,279.02,27.98,N
35.8804,-105.38702,328.86,1.55,1.23,2022-04-23,0436,T,32,6.1NRT,274.8,51.42,N
35.77608,-106.51736,307.04,1.82,1.32,2022-04-23,0436,T,70,6.1NRT,272,28.84,N
35.77227,-106.53643,366.03,1.82,1.32,2022-04-23,0436,T,100,6.1NRT,281.34,260.04,N
35.76822,-106.55664,371.54,1.83,1.32,2022-04-23,0436,T,100,6.1NRT,285.15,302.39,N
35.77993,-106.55926,338.26,1.83,1.32,2022-04-23,0436,T,100,6.1NRT,279.1,104.74,N
35.7756,-106.58097,358.57,1.83,1.33,2022-04-23,0436,T,100,6.1NRT,283.56,207.84,N
35.7715,-106.60148,340.19,1.84,1.33,2022-04-23,0436,T,100,6.1NRT,278.76,116.1,N
35.79146,-106.56282,328.74,1.83,1.32,2022-04-23,0436,T,70,6.1NRT,276.73,72.8,N
35.78721,-106.58421,327.96,1.83,1.33,2022-04-23,0436,T,100,6.1NRT,276,72.11,N
35.80262,-106.56831,303.57,1.83,1.32,2022-04-23,0436,T,51,6.1NRT,273.32,24,N
36.19199,-105.01669,332.04,1.45,1.19,2022-04-23,0436,T,97,6.1NRT,278.98,57.52,N
36.18628,-105.04776,320.76,1.46,1.19,2022-04-23,0436,T,48,6.1NRT,270.62,32.66,N
36.18331,-105.06389,314.71,1.46,1.19,2022-04-23,0436,T,15,6.1NRT,269.97,24.56,N
36.20248,-105.01934,369.79,1.45,1.19,2022-04-23,0436,T,100,6.1NRT,282.38,201.23,N
36.19969,-105.0346,422.43,1.46,1.19,2022-04-23,0436,T,100,6.1NRT,296.38,718.19,N
36.19679,-105.05045,382.74,1.46,1.19,2022-04-23,0436,T,100,6.1NRT,277.91,284.8,N
36.19381,-105.06673,320.04,1.46,1.19,2022-04-23,0436,T,28,6.1NRT,274.17,32.14,N
36.21025,-105.03692,425.06,1.46,1.19,2022-04-23,0436,T,100,6.1NRT,297.95,759.57,N
36.20732,-105.05295,394.98,1.46,1.19,2022-04-23,0436,T,100,6.1NRT,289.36,390.13,N
36.20428,-105.06966,309.32,1.46,1.19,2022-04-23,0436,T,24,6.1NRT,275.82,19.19,N
36.20661,-105.02573,372.56,1.45,1.19,2022-04-23,0436,T,100,6.1NRT,286.25,217.45,N
36.20377,-105.04082,436.23,1.46,1.19,2022-04-23,0436,T,100,6.1NRT,309.91,950.21,N
36.20065,-105.05731,348.96,1.46,1.19,2022-04-23,0436,T,100,6.1NRT,277.39,105.55,N
36.21716,-105.02811,315.51,1.45,1.19,2022-04-23,0436,T,38,6.1NRT,275.99,26.16,N
36.21434,-105.04317,374.74,1.46,1.19,2022-04-23,0436,T,100,6.1NRT,287.11,231.67,N
36.21118,-105.05994,342.88,1.46,1.19,2022-04-23,0436,T,100,6.1NRT,280.32,87.05,N
36.2248,-105.04604,317.85,1.46,1.19,2022-04-23,0436,T,52,6.1NRT,278.15,29.6,N
36.22176,-105.06225,324.72,1.46,1.19,2022-04-23,0436,T,94,6.1NRT,279.06,42.55,N
36.25802,-104.92655,304.78,1.43,1.18,2022-04-23,0436,T,49,6.1NRT,278.15,15.37,N
36.26835,-104.9297,312.1,1.43,1.18,2022-04-23,0436,T,79,6.1NRT,279.42,23.49,N
36.26559,-104.94464,309.39,1.43,1.18,2022-04-23,0436,T,65,6.1NRT,278.08,20.12,N
36.27874,-104.9325,345.99,1.43,1.18,2022-04-23,0436,T,100,6.1NRT,280.96,95.45,N
36.27597,-104.94759,325.37,1.43,1.18,2022-04-23,0436,T,100,6.1NRT,278.41,43.21,N
36.27318,-104.9627,315.32,1.44,1.19,2022-04-23,0436,T,66,6.1NRT,277.25,27.19,N
36.26183,-105.02415,338.78,1.45,1.19,2022-04-23,0436,T,100,6.1NRT,279.96,73.9,N
36.33435,-105.01778,305.87,1.44,1.19,2022-04-23,0436,T,2,6.1NRT,275.38,15.94,N
36.37161,-104.93449,313.51,1.42,1.18,2022-04-23,0436,T,87,6.1NRT,278.73,26.48,N
36.36879,-104.9498,312.3,1.43,1.18,2022-04-23,0436,T,85,6.1NRT,278.26,24.44,N
36.70963,-103.31909,300.07,1.17,1.08,2022-04-23,0436,T,14,6.1NRT,283.66,7.09,N
36.76056,-103.25233,301.72,1.16,1.07,2022-04-23,0436,T,39,6.1NRT,284.3,7.71,N
40.13614,-100.23804,347.41,1.02,1.01,2022-04-23,0436,T,100,6.1NRT,274.08,58.71,N
40.13457,-100.24983,337.5,1.02,1.01,2022-04-23,0436,T,100,6.1NRT,274.96,40.41,N
40.19886,-100.25244,309.56,1.02,1.01,2022-04-23,0436,T,17,6.1NRT,272.72,9.25,N
40.21572,-100.26268,325.55,1.02,1.01,2022-04-23,0436,T,28,6.1NRT,273.96,22.22,N
40.23521,-100.25497,319.13,1.02,1.01,2022-04-23,0436,T,19,6.1NRT,271.94,15.29,N
40.24417,-100.25701,321.08,1.02,1.01,2022-04-23,0436,T,48,6.1NRT,272.68,18.05,N
40.25314,-100.25908,324.57,1.02,1.01,2022-04-23,0436,T,69,6.1NRT,272.63,22.4,N
41.97706,-100.14975,304.64,1.04,1.02,2022-04-23,0438,T,41,6.1NRT,274.71,7.35,N
42.01338,-100.15813,311.31,1.04,1.02,2022-04-23,0438,T,58,6.1NRT,278.64,11.46,N
42.0118,-100.17061,306.72,1.04,1.02,2022-04-23,0438,T,34,6.1NRT,276.62,8.03,N
18.06339,-93.31733,303.64,1.12,1.06,2022-04-23,0432,T,56,6.1NRT,292.88,4.15,N
18.06902,-93.31337,306.62,1.12,1.06,2022-04-23,0432,T,69,6.1NRT,292.91,6.78,N
17.9825,-94.52966,312.62,1.02,1.01,2022-04-23,0432,T,85,6.1NRT,294.84,9.6,N
18.09327,-94.04804,351.55,1.05,1.03,2022-04-23,0432,T,100,6.1NRT,294.83,69.22,N
18.13411,-94.35893,309.78,1.03,1.02,2022-04-23,0432,T,78,6.1NRT,294.08,8,N
18.19954,-94.00943,317.53,1.06,1.03,2022-04-23,0432,T,95,6.1NRT,293.92,15.05,N
18.40471,-93.77593,305.58,1.08,1.04,2022-04-23,0432,T,33,6.1NRT,294.06,5.87,N
18.3266,-96.01279,321.82,1.01,1,2022-04-23,0432,T,100,6.1NRT,293.51,19.04,N
18.30661,-96.34425,317.73,1.02,1.01,2022-04-23,0432,T,96,6.1NRT,294.24,14.51,N
18.30522,-96.35372,307.65,1.02,1.01,2022-04-23,0432,T,72,6.1NRT,294.12,6.47,N
18.36178,-96.21755,320.37,1.01,1.01,2022-04-23,0432,T,100,6.1NRT,293.93,17.22,N
18.51033,-96.14756,303.89,1.01,1,2022-04-23,0432,T,57,6.1NRT,293.79,4.76,N
18.46677,-96.50912,315.73,1.02,1.01,2022-04-23,0432,T,92,6.1NRT,293.48,13.06,N
18.46536,-96.51866,318.84,1.02,1.01,2022-04-23,0432,T,98,6.1NRT,293.48,15.93,N
17.98787,-100.99833,307.37,1.81,1.32,2022-04-23,0432,T,70,6.1NRT,291.19,14.59,N
17.99948,-101.00077,306.07,1.81,1.32,2022-04-23,0432,T,64,6.1NRT,290.77,11.9,N
19.39742,-92.04863,305.48,1.36,1.15,2022-04-23,0432,T,31,6.1NRT,292.89,6.8,N
19.42304,-92.07166,305.58,1.36,1.15,2022-04-23,0432,T,33,6.1NRT,293.51,6.72,N
19.42151,-92.08447,308.54,1.35,1.15,2022-04-23,0432,T,61,6.1NRT,293.57,9.73,N
19.56732,-92.2392,306.03,1.33,1.14,2022-04-23,0432,T,40,6.1NRT,294.02,6.92,N
18.70736,-100.49624,309.14,1.61,1.25,2022-04-23,0432,T,77,6.1NRT,294.62,11.47,N
19.44707,-96.41968,326.31,1.01,1,2022-04-23,0432,T,100,6.1NRT,293.6,23.35,N
19.43607,-96.49563,304.4,1.01,1.01,2022-04-23,0432,T,60,6.1NRT,293.23,4.84,N
19.521,-96.41816,304.09,1.01,1,2022-04-23,0432,T,58,6.1NRT,292.95,4.34,N
19.33575,-101.07685,316.94,1.73,1.29,2022-04-23,0432,T,94,6.1NRT,290.13,33.5,N
20.04561,-99.28648,300.46,1.28,1.12,2022-04-23,0432,T,28,6.1NRT,288.41,8.12,N
19.54956,-103.2083,305.16,2.46,1.51,2022-04-23,0432,T,61,6.1NRT,283.36,30.5,N
19.54407,-103.21364,307.44,2.46,1.51,2022-04-23,0432,T,67,6.1NRT,285.93,34.02,N
20.75455,-103.95112,325.75,2.63,1.56,2022-04-23,0432,T,100,6.1NRT,289.11,101.73,N
20.74975,-103.97622,326.24,2.64,1.56,2022-04-23,0432,T,100,6.1NRT,289.57,104.29,N
22.40911,-99.14243,307.32,1.17,1.08,2022-04-23,0434,T,71,6.1NRT,292.47,8.75,N
22.98712,-98.99248,306.2,1.13,1.06,2022-04-23,0434,T,67,6.1NRT,290.22,8.6,N
22.3711,-104.57861,306.39,2.7,1.57,2022-04-23,0434,T,59,6.1NRT,290.92,27.96,N
22.37572,-104.58464,308.09,2.7,1.57,2022-04-23,0434,T,73,6.1NRT,291.15,34.52,N
26.0064,-98.26167,314.99,1.02,1.01,2022-04-23,0434,T,90,6.1NRT,295.45,12.05,N
26.10423,-98.28559,306.57,1.02,1.01,2022-04-23,0434,T,69,6.1NRT,294.93,5.57,N
26.11321,-98.28726,324.77,1.02,1.01,2022-04-23,0434,T,100,6.1NRT,295.01,21.46,N
26.77146,-101.22913,300.58,1.31,1.13,2022-04-23,0434,T,20,6.1NRT,285.83,8.07,N
26.88837,-101.45486,308.58,1.34,1.15,2022-04-23,0434,T,75,6.1NRT,297.06,8.23,N
19.41104,-155.27068,311.59,3.87,1.83,2022-04-23,0750,T,76,6.1NRT,273.93,106.8,N
19.40394,-155.3064,310.19,3.9,1.84,2022-04-23,0750,T,70,6.1NRT,272.62,101.05,N
19.4016,-155.2739,313.24,3.87,1.83,2022-04-23,0750,T,81,6.1NRT,275.2,109.73,N
22.11505,-80.69707,309.13,1.11,1.05,2022-04-23,0722,A,77,6.1NRT,286.15,11.32,N
21.71569,-82.95904,311.81,1,1,2022-04-23,0722,A,76,6.1NRT,293.36,9.82,N
19.04677,-88.39725,301.62,1.6,1.25,2022-04-23,0724,A,43,6.1NRT,290.74,9.79,N
18.95611,-88.60152,307.63,1.65,1.26,2022-04-23,0724,A,72,6.1NRT,290.97,17.61,N
18.09264,-94.05469,308.66,4.14,1.88,2022-04-23,0724,A,75,6.1NRT,289.26,66.66,N
18.08905,-94.01603,304.77,4.11,1.88,2022-04-23,0724,A,62,6.1NRT,289.06,47.58,N
18.09037,-94.06322,300.05,4.14,1.88,2022-04-23,0724,A,13,6.1NRT,289.13,25.67,N
18.08653,-94.02457,305.99,4.11,1.88,2022-04-23,0724,A,66,6.1NRT,289.13,52.22,N
17.92068,-93.52051,305.23,3.75,1.81,2022-04-23,0724,A,46,6.1NRT,287.68,47.58,N
17.91191,-93.526,303.37,3.75,1.81,2022-04-23,0724,A,50,6.1NRT,287.73,40.57,N
36.28283,-105.02544,309.46,1.02,1.01,2022-04-23,0856,A,52,6.1NRT,275.31,13.31,N
36.26643,-105.04045,312.35,1.02,1.01,2022-04-23,0856,A,20,6.1NRT,274.86,14.68,N
36.26337,-105.01807,322.31,1.02,1.01,2022-04-23,0856,A,67,6.1NRT,275.15,23.47,N
36.24715,-105.02834,312.48,1.02,1.01,2022-04-23,0856,A,85,6.1NRT,274.9,16.18,N
36.22176,-105.04498,301.44,1.02,1.01,2022-04-23,0856,A,12,6.1NRT,275.31,8.04,N
36.2128,-105.04685,313.79,1.02,1.01,2022-04-23,0856,A,47,6.1NRT,277.02,15.82,N
36.21127,-105.03579,320.77,1.02,1.01,2022-04-23,0856,A,53,6.1NRT,280.42,21.48,N
36.20821,-105.01361,308.33,1.02,1.01,2022-04-23,0856,A,74,6.1NRT,276.09,13.21,N
36.20385,-105.04887,307.12,1.02,1.01,2022-04-23,0856,A,47,6.1NRT,276.18,11.73,N
36.20231,-105.03773,370.58,1.02,1.01,2022-04-23,0856,A,100,6.1NRT,288.09,125.47,N
36.20079,-105.02669,372.78,1.02,1.01,2022-04-23,0856,A,100,6.1NRT,288.86,132.25,N
36.19926,-105.01555,341.23,1.02,1.01,2022-04-23,0856,A,100,6.1NRT,281.68,50.46,N
36.19771,-105.00433,315.54,1.02,1.01,2022-04-23,0856,A,83,6.1NRT,277.88,17.93,N
35.94857,-103.72771,300.86,1,1,2022-04-23,0856,A,19,6.1NRT,283.5,6.36,N
35.94297,-103.75153,305.84,1,1,2022-04-23,0856,A,66,6.1NRT,283.01,9.28,N
35.94134,-103.74063,331.35,1,1,2022-04-23,0856,A,100,6.1NRT,286.47,33.05,N
35.9397,-103.72972,334.26,1,1,2022-04-23,0856,A,100,6.1NRT,288.04,37.05,N
35.90838,-103.82674,308.68,1,1,2022-04-23,0856,A,75,6.1NRT,283.29,11.9,N
35.90676,-103.81584,302.51,1,1,2022-04-23,0856,A,50,6.1NRT,283.25,7.79,N
35.9035,-103.79404,301.47,1,1,2022-04-23,0856,A,41,6.1NRT,282.69,7.04,N
35.90187,-103.78315,327.71,1,1,2022-04-23,0856,A,100,6.1NRT,284.37,29.28,N
35.86485,-103.84317,300.69,1,1,2022-04-23,0856,A,32,6.1NRT,283,7.23,N
